ID,item_cnt_month
246,0.596984779252149
247,0.134711490301673
248,0.644020588267648
249,0.0866141732283465
250,0.0379310344827586
251,0.0378787878787879
252,0.259921976592978
253,0.682109945035995
254,0.503603244915078
255,0.470588235294118
256,0
257,0.0623926731539782
258,0.597195363192463
259,0.303227731118401
260,0.104972375690608
261,0.166666666666667
262,0.0467027834858958
263,0
264,0.0850303983674164
265,0.135286431934401
266,0
267,0.0303030303030303
268,0.0434782608695652
269,0.212765957446809
270,0.0956123401080889
271,0.0357142857142857
272,0.154526767360801
273,0.0588235294117647
274,10.0476660849911
275,0
276,0.0294117647058824
277,1.51586209285248
278,0.176998668970009
279,0.0698529411764706
280,0.0357142857142857
281,0.0645161290322581
282,0.179759958043714
283,0.126811239164844
284,0.0357142857142857
285,0.0355871886120996
286,0
287,0.0531455314553146
288,0.0845354985692367
289,0.0294117647058824
290,0
291,0.122549019607843
292,0.142767895243891
293,0.105873559990314
294,0.0369127516778524
295,1.32303499207852
296,0.0701107011070111
297,0.862479088583092
298,0
299,0
300,0.358795881023286
301,0.319367271042021
302,0.13270014709657
303,0.0641848523748395
304,0.0454545454545455
305,0.05
306,0.525901655751643
307,0.148809523809524
308,0.258483769438776
309,0
310,0
311,0.0875209380234506
312,0.343358165229765
313,0.0698529411764706
314,0
315,0.0294117647058824
316,0.0610116959421121
317,0.176470588235294
318,0.0497512437810945
319,0.0548636637954682
320,0
321,0.0711743772241993
322,0.126298277955128
323,0.20982483822505
324,0.0972030065872344
325,0.0449620071039971
326,0.0489955903968643
327,0
328,0
329,0.086996336996337
330,0
331,0
332,0.0480769230769231
333,0.412920913735849
334,0.0671140939597315
335,0.0766885757691995
336,0.0484730974309258
337,0.111112220540743
338,0.0417014178482068
339,0.0434782608695652
340,0.0434782608695652
341,0.129897968703808
342,0
343,0.0721190593948114
344,0.050709939148073
345,0.49614484960381
346,2.20217655662119
347,1.37861787128959
348,0.0648509208710781
349,0.0956316475523863
350,0
351,0.112792555691324
352,0
353,0.134624937903626
354,0
355,0
356,0.0294117647058824
357,0.0369127516778524
358,0.168214074317536
359,0.0294117647058824
360,0.03125
361,0.301352911715144
362,0.0588235294117647
363,0.0671140939597315
364,0.390456211593934
365,0.0393855848759354
366,0
367,0
368,0
369,0.0608520504098385
370,0
371,0.0294117647058824
372,0.0588235294117647
373,0
374,0.146563923967443
375,0.521288789146618
376,0.42333953119761
377,0.0355871886120996
378,0.186302015241921
379,0
380,0.0838926174496644
381,0.0393855848759354
382,0.0335570469798658
383,0
384,0.279890411936938
385,0.201974580555595
386,0.0417536534446764
387,0
388,0.0701150176447523
389,0.194510864501592
390,0
391,0.032258064516129
392,1.1007390194837
393,0.0642679165340329
394,0
395,0
396,2.19564232785512
397,1.72713377600507
398,0
399,0.074241254380234
400,0
401,0.106115836371
402,0.092746125324029
403,0.0950721279878563
404,0.0982254300754328
405,0.341790935538161
406,0.0392156862745098
407,0.0808823529411765
408,0.103239495388003
409,0
410,0
411,0.134894473489073
412,0.111052072263549
413,0.0513188956173663
414,0
415,5.05276970376503
416,0
417,0
418,0
419,0
420,0.906954981722521
421,0.117647058823529
422,0.0294117647058824
423,0.311354222310423
424,0.0333333333333333
425,0.228180262407302
426,0
427,0
428,0.172866163646409
429,0.283153944899773
430,1.48863110564533
431,0.392249662137476
432,0.0666666666666667
433,0
434,0.050251256281407
435,0.142658882172487
436,0.186914363293844
437,0.267058355003381
438,0.427116848713722
439,0.362655686772326
440,0.150152718387294
441,0.520526525082733
442,0.0303030303030303
443,0.19259921073451
444,0.0333333333333333
445,0.150552828149249
446,0.138531209079005
447,0.133366141732283
448,0.0294117647058824
449,0.0638077593722755
450,0.0294117647058824
451,0.135263042042703
452,0.05480352934729
453,0.0401606425702811
454,0.231023743466145
455,0.044762757385855
456,0.145610544640637
457,0
458,0.217240093035503
459,0.14711464555981
460,20
461,0.183444188301352
462,0.0294117647058824
463,0.537393718094292
464,0.732648385160734
465,0
466,0
467,0
468,0
469,0.505453465742452
470,0.0294117647058824
471,0.45172705992128
472,0.03125
473,0
474,0.0882352941176471
475,0.117647058823529
476,0
477,0.0981354268891069
478,0.1
479,0
480,0
481,0
482,0.045045045045045
483,0.0294117647058824
484,0.567616787086314
485,0.355033714713954
486,0.812165857033028
487,0.0468384074941452
488,0
489,0.31689672577017
490,0.0367647058823529
491,0
492,0.121800451694714
493,0
494,0.11200495049505
495,0.227804443553476
496,0.032258064516129
497,0
498,0.441176470588235
499,0
500,0
501,0.0891250210468755
502,0.0779880715243942
503,0
504,0.474052662481369
505,0.11448675325748
506,0.263571552561615
507,0.0909849749582638
508,0.165836844121026
509,0.0991688413532833
510,0.0599880023995201
511,0.16878440621934
512,0.0987613902984667
513,0
514,0.0666666666666667
515,0
516,0.0303030303030303
517,0.0478119935170178
518,0.0626294506361574
519,0.27452615261468
520,0.0714965190889647
521,1.21870724809833
522,0.0555964142627175
523,0.231711987744159
524,0.03125
525,0.187300784088183
526,1.07314034028278
527,0.25974025974026
528,0.0454545454545455
529,0.178597252349964
530,0
531,0.398014667010503
532,0.109158388822181
533,0.0660458358100522
534,0
535,0.0826036676028416
536,0
537,0.157493750655537
538,1.24224771481973
539,0.338407932804267
540,1.20278518690413
541,0
542,0.41202867477839
543,0.0393700787401575
544,0.0416666666666667
545,0
546,0.0736434108527132
547,0.099009900990099
548,0.037037037037037
549,0.181818181818182
550,0
551,0.121144851997592
552,0.886518988635434
553,0.0632911392405063
554,0.166666666666667
555,0.0606060606060606
556,0.183891998978387
557,0.0357142857142857
558,0
559,0.081327260897853
560,0.0970112880026811
561,1.71913271967187
562,0.091757430057899
563,0
564,0
565,0.070253686707229
566,0.0520833333333333
567,0
568,0.105823554976097
569,0.297477303225457
570,0
571,0
572,0.0369127516778524
573,0.192413112491825
574,0
575,0
576,0.387556545584834
577,0
578,0
579,0.0713924162691894
580,0
581,0
582,0
583,0
584,0.0930300317322413
585,0.0664010624169987
586,0
587,0.214453098853613
588,0.881249735507603
589,0.0848661807644502
590,0.0429133858267717
591,0.045165078361411
592,0.166341768888747
593,0.0518403317781234
594,0.689854687276089
595,0.758226976831487
596,0.0552486187845304
597,0
598,0.125
599,0
600,0.133970497017147
601,0.0650275391628354
602,0
603,0.0434782608695652
604,0.0758150113722517
605,0.187068472492468
606,0.0757575757575758
607,0
608,0.186719367588933
609,0.119848307324967
610,0.0602455829033989
611,0.0816472450399804
612,0
613,0
614,0
615,0.0582859641451683
616,0.0294117647058824
617,0.0987262875043644
618,0.0335570469798658
619,0.032258064516129
620,0.122819409010369
621,0
622,0
623,0.500161448641791
624,0.0294117647058824
625,0.0294117647058824
626,0.0369127516778524
627,0
628,0.0471698113207547
629,0.03125
630,0.116627038742686
631,0
632,0.03125
633,0
634,0.666192068031142
635,0.222728470836314
636,0
637,0.0686567164179105
638,0.325752272670727
639,0.147234497777665
640,1.00784345917461
641,0.0584713560261448
642,0.0381679389312977
643,0
644,0.0497512437810945
645,0
646,0.0369127516778524
647,0.032258064516129
648,0
649,0.03125
650,0.13452794145344
651,0.380935816270591
652,0
653,0.204582651391162
654,0.139714457013724
655,0.0294117647058824
656,0.323530090406623
657,0
658,0
659,0.0516262261228704
660,0.114158536037049
661,0.0590849514830438
662,0
663,0.400402950769844
664,0.0871559633027523
665,1.4938520195015
666,0.161201921526905
667,0
668,0.0588235294117647
669,0.03125
670,0.110411836148835
671,0.281307881172855
672,0.13306894447834
673,0.843242086999884
674,0
675,0
676,0.171428571428571
677,1.04768941852088
678,0.0303030303030303
679,0.0955458341618612
680,0
681,0.622608297938929
682,1.45515010546294
683,0
684,0.0588235294117647
685,0.0294117647058824
686,0.0606060606060606
687,0.0294117647058824
688,0.103571428571429
689,0
690,0
691,0.447312345723897
692,0.447430977276152
693,0.411347001948034
694,0
695,0.597966504095695
696,0
697,0
698,0
699,0
700,0.117647058823529
701,0
702,0.100671140939597
703,0.100671140939597
704,0
705,0
706,0.149788049909378
707,0
708,1
709,1.75118658375207
710,0.0445632798573975
711,0.0657439446366782
712,0
713,0.0832134736313883
714,0.0303030303030303
715,0
716,0.0393700787401575
717,0.0377358490566038
718,0
719,0
720,0
721,0.0382995021064726
722,0.0732600732600733
723,1.05176332445561
724,0.081366965012205
725,0.0335570469798658
726,0.106761565836299
727,0.0588235294117647
728,0
729,0.0973154362416108
730,0.163575097327183
731,0.181159420289855
732,0.44898753141846
733,0
734,0.0588235294117647
735,0.0303030303030303
736,0.0294117647058824
737,0.0417464572960551
738,0.0335570469798658
739,0.176388650519226
740,0.0303030303030303
741,0.0571428571428571
742,0
743,0.0294117647058824
744,0.121212121212121
745,0.0335570469798658
746,0.0606060606060606
747,0.0909090909090909
748,0.354707109781244
749,0
750,0.277248301629738
751,0.157934469829778
752,0.0657439446366782
753,0.226736803918012
754,0.479509766373037
755,0.0393700787401575
756,0
757,0.0545806838959692
758,0.05
759,1.14649340638535
760,1.15204391277838
761,0.579178045881423
762,0.234301780693533
763,0.147058823529412
764,0.0657439446366782
765,0.032258064516129
766,0.0303030303030303
767,0.107296670017748
768,0.270562306738064
769,0.359341135674036
770,0
771,0
772,0.0303030303030303
773,0
774,0
775,0
776,0.0294117647058824
777,0.0294117647058824
778,0
779,0.0294117647058824
780,0
781,0.0882352941176471
782,0.0421294523171199
783,0.0294117647058824
784,0
785,0.0882352941176471
786,0.10738255033557
787,0.0402684563758389
788,0
789,0.0294117647058824
790,0
791,0
792,0
793,0.235294117647059
794,0
795,0
796,0
797,0.0294117647058824
798,0
799,0.0528533129069322
800,0.0294117647058824
801,0.0645161290322581
802,0
803,0
804,0.241902319843247
805,0
806,0.189189189189189
807,0.0392857142857143
808,0.294185881026662
809,0
810,0.533459936340754
811,0.0917442553541207
812,0.0364963503649635
813,0.032258064516129
814,0.0512820512820513
815,0.0954321046829315
816,1.05901605274331
817,0
818,0
819,0.665790764421616
820,0.261365854777987
821,0.0442477876106195
822,0.044404973357016
823,0
824,0.161035804928245
825,0.18280533060344
826,0.03125
827,0
828,0.0492610837438424
829,0.145495442168817
830,0.0882352941176471
831,0.0625
832,0.0395256916996047
833,0.3641644328102
834,0.0882352941176471
835,0.178114076152388
836,0
837,0.119059394811384
838,0.096551724137931
839,0.333333333333333
840,0
841,0.0625
842,0.0333333333333333
843,0
844,0.0606060606060606
845,0
846,0.0344827586206897
847,0.0294117647058824
848,0.0865166078965848
849,0.0483091787439614
850,0.119562592212649
851,0
852,0.114650858682985
853,0
854,0.0606060606060606
855,0.87955584143501
856,0.0294117647058824
857,1.53121217705641
858,0
859,0.043324143363529
860,0.328989863635817
861,0
862,0.0303030303030303
863,0.0294117647058824
864,0.0458505272810637
865,0.0964871305196082
866,0.0612393954716557
867,0.037037037037037
868,0.40031730954851
869,0.0390625
870,0.152210294195733
871,0.0357142857142857
872,0.424625170540687
873,0.101732985214778
874,0.114274095160634
875,1.20616090998358
876,0.0422297297297297
877,0.05
878,0.18307426597582
879,0.0335570469798658
880,0.320022119928929
881,0.0294117647058824
882,0.0557363710333605
883,0.117647058823529
884,0.150645495029463
885,1.07652947654399
886,0.131613582521716
887,0.510294275046308
888,0.547711830901154
889,0.459961099249992
890,0.505576971435069
891,0.0646333656844323
892,0.0384615384615385
893,0.0640782454060463
894,0.0606060606060606
895,0.0303030303030303
896,0
897,0.419028284886387
898,0.143196202531646
899,0.0335570469798658
900,0.10225988700565
901,0.283381357702423
902,0.032258064516129
903,0
904,0.041522491349481
905,0.0380622837370242
906,0.662337466084116
907,0.0676156583629893
908,0.0802271495380117
909,0
910,0.133300541072307
911,0.0873715124816447
912,0.0804289544235925
913,1.40702080313351
914,0
915,0.106463878326996
916,0.0630270638212048
917,0.138364779874214
918,0.0490107913669065
919,0.110905716638346
920,0
921,2.23325867713903
922,0.032258064516129
923,0.037037037037037
924,0.11449416152146
925,0.0509813917919959
926,0.0474956822107081
927,0.0658857014850637
928,0.04
929,0.128305582761998
930,0
931,0
932,0.0344827586206897
933,0.0571068151333858
934,0
935,0.0303030303030303
936,0.0294117647058824
937,1.23744828511146
938,0.0807950230265816
939,0.0812048058822027
940,0.03125
941,0.961714421124529
942,0
943,0.122418941527775
944,0.0384615384615385
945,0
946,0.0549752611324904
947,0.122684333210649
948,0.0294117647058824
949,0.218340611353712
950,0.0303030303030303
951,0
952,0.0625
953,0
954,0.0785083078330998
955,0.0294117647058824
956,1.44669903506289
957,0.0555555555555556
958,0.792974159875812
959,0
960,0
961,0.0830324858788727
962,0.179070564427143
963,0.03125
964,0.03125
965,0
966,0.264311840886515
967,0
968,0.136054421768708
969,0.414099161614864
970,0
971,0.0460829493087558
972,0.0833333333333333
973,1.63960711337534
974,0.051063829787234
975,0.072463768115942
976,0.204750204750205
977,0.242424242424242
978,0.130578566303568
979,0.59992162061189
980,0.105954142999888
981,0.0523560209424084
982,0.0939433629917348
983,0.109649122807018
984,0
985,1.1862953282633
986,0.0625
987,0.623704680406449
988,0.5
989,0
990,0
991,0.213905115968659
992,0.0547585149490746
993,0.0882352941176471
994,0.0413533834586466
995,0.25569358625285
996,0
997,0.106774532205274
998,0.0941442289587648
999,0.070995223957661
1000,0.0599855998559986
1001,0.0367647058823529
1002,0.0623278081387471
1003,0
1004,0.0444444444444444
1005,0.0416666666666667
1006,0
1007,0.394944707740916
1008,0.0390070921985816
1009,0.197888988159223
1010,0.112426035502959
1011,0.0364963503649635
1012,0.668159088775879
1013,2.88172523801483
1014,0
1015,0
1016,0
1017,0
1018,0.0921658986175115
1019,0.0303030303030303
1020,0
1021,0.0775826868109432
1022,0.0576109936575053
1023,0.164609452044914
1024,0.166337724651124
1025,0.0769230769230769
1026,0.0382995021064726
1027,0.0389105058365759
1028,0
1029,0.100142882762635
1030,0.0916089325753475
1031,0.0294117647058824
1032,0.395973154362416
1033,0
1034,0.0699364942989788
1035,0.371309008199177
1036,0.484144179633642
1037,0.214765100671141
1038,0
1039,0.155568831404886
1040,0.348426878834278
1041,0
1042,0
1043,0.67298327377288
1044,0.349962008429661
1045,0.0303030303030303
1046,0.614318392635317
1047,0.0303030303030303
1048,0.291776107236664
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0.154492904740916
1056,0.096344819160757
1057,0
1058,0
1059,1.70053298069041
1060,0.233365693376148
1061,0
1062,0.62379421221865
1063,0.0835952231301069
1064,0.150374402186564
1065,0.177386594448206
1066,0.0963067294510688
1067,0.267000618711236
1068,0.0380228136882129
1069,0.0294117647058824
1070,0.0780700460066781
1071,0.0605219322598556
1072,0
1073,0.0303030303030303
1074,0.0303030303030303
1075,0.0303030303030303
1076,0.139486505720699
1077,0
1078,0
1079,0.109972844757357
1080,0.0908178625188159
1081,0
1082,0.04
1083,0.0533268101761252
1084,0.058482952219428
1085,0.102150537634409
1086,0
1087,0.03690036900369
1088,0.0344827586206897
1089,1.49635852755247
1090,0.147058823529412
1091,0
1092,0.173163165099393
1093,1.64305033811609
1094,0.03125
1095,0.125882781215872
1096,0.03125
1097,0.0689655172413793
1098,0
1099,0.0989808927284677
1100,0.145038167938931
1101,0.0303030303030303
1102,0.0346020761245675
1103,0.0671140939597315
1104,0.145538108004596
1105,0.151639344262295
1106,0
1107,0.0546708638089066
1108,0.0442477876106195
1109,0
1110,0.235767608620253
1111,0
1112,0.290295081442473
1113,0
1114,0.0717566016073479
1115,0.065359477124183
1116,0.03125
1117,0
1118,0.213484537314962
1119,0.198400520793431
1120,0.0508646998982706
1121,0.0497760079641613
1122,0.106177759576536
1123,0
1124,0.0344827586206897
1125,0.205489054023454
1126,0.135987862333722
1127,0.200818870832327
1128,0.0477554918815664
1129,0.0495049504950495
1130,0.0537475345167653
1131,0
1132,0.203568004939315
1133,0.0974841295837038
1134,0.344809586424049
1135,0.0480769230769231
1136,0.387957705521077
1137,2.16265619533197
1138,0.0775761679079215
1139,0.0393700787401575
1140,1.13154235248976
1141,0.0458715596330275
1142,0.0909090909090909
1143,0.0333333333333333
1144,0.0822992006090598
1145,0.0393855848759354
1146,0.164042949014571
1147,0
1148,0
1149,0.0458333333333333
1150,0.0344827586206897
1151,0.384808197118099
1152,0
1153,0.137807356387626
1154,0.193150531873158
1155,0.0294117647058824
1156,0.0706434202718359
1157,0.223127488195537
1158,0.415709522045202
1159,0.166666666666667
1160,0.0612612612612613
1161,0.1280276816609
1162,0.492660049473861
1163,0
1164,0.0421940928270042
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0.0294117647058824
1171,0
1172,0
1173,0.90572773572475
1174,0
1175,0
1176,0
1177,0.171526586620926
1178,0.0969236952647884
1179,0.287211065667938
1180,0.155267448179489
1181,0.0599520383693046
1182,0.03125
1183,0
1184,0.15625
1185,0.0714285714285714
1186,0
1187,0
1188,0.0471698113207547
1189,0.0882352941176471
1190,0.0381679389312977
1191,0.0434782608695652
1192,0
1193,0.134772696794958
1194,0.565273178243016
1195,0.106308208679798
1196,0.0344827586206897
1197,0.186996278774052
1198,0
1199,0.114314947446749
1200,0.466124263687522
1201,0
1202,0.126759670259987
1203,0.0792722113403496
1204,0
1205,1.33381275687601
1206,0.0769230769230769
1207,0
1208,0.25
1209,0.569337828153356
1210,0.0891730253660549
1211,0.0554078014184397
1212,0.677045073394458
1213,0.123182404080849
1214,0.0800722456351596
1215,0.044762757385855
1216,0.113933438398072
1217,0.631618386466382
1218,0.150197628458498
1219,0.0357142857142857
1220,0
1221,0
1222,0.0622277535780958
1223,0.04
1224,0.404474951632336
1225,0
1226,0.0614439324116743
1227,0
1228,0.0614312543244045
1229,0.200934386867339
1230,0
1231,0.138978930307942
1232,0.111540171243839
1233,0.30037434555264
1234,0.0769230769230769
1235,0.0657439446366782
1236,0.573461864175566
1237,0.0405186385737439
1238,0
1239,0.0882352941176471
1240,0.233116100210084
1241,0.353616811189763
1242,0.186142405268872
1243,0.0294117647058824
1244,0.03125
1245,0.0333333333333333
1246,0.179069717456041
1247,0.94716748534587
1248,0.304113490775523
1249,0.227784206354268
1250,0.315629531376505
1251,0
1252,0.174628239626115
1253,0.0294117647058824
1254,0.0379310344827586
1255,1.86823961500326
1256,0.492177780087974
1257,0.0357142857142857
1258,0
1259,0
1260,0
1261,0.0496894409937888
1262,0
1263,1.06708557583037
1264,1.58279504316304
1265,0.713988659373659
1266,0.202675314146737
1267,1.4766779575162
1268,0.127394267604117
1269,0.236292428198433
1270,0.568308043737888
1271,0.0549752611324904
1272,0.0476190476190476
1273,0.055005500550055
1274,0
1275,0.107144387776968
1276,0.366488851251695
1277,0
1278,0
1279,0.0588235294117647
1280,1.15896541605466
1281,0.239061574947796
1282,0.0968954139448074
1283,0.0478468899521531
1284,0.0571428571428571
1285,0.893332619850131
1286,0.118343195266272
1287,0.127586206896552
1288,0.0555555555555556
1289,0.0405186385737439
1290,0.0367647058823529
1291,3.15123509023322
1292,0.216235083641777
1293,0.0493729633652612
1294,1.08140770852565
1295,0.378424374582271
1296,0.0408329930583912
1297,0.0294117647058824
1298,0.410977330008753
1299,0.318184486249852
1300,0.318184486249852
1301,0.266513847735362
1302,0.0896927651139742
1303,0
1304,0.0671140939597315
1305,0.0294117647058824
1306,0.18401208469823
1307,0.368304803975704
1308,0.0294117647058824
1309,0
1310,0
1311,0.100469303706542
1312,0.81537547107196
1313,0.068870523415978
1314,0.06014544261578
1315,0
1316,0.0800759540570582
1317,0.0788381742738589
1318,0.0977512085863908
1319,0.167857872602894
1320,0.0303030303030303
1321,0.03125
1322,0
1323,0.071955157497106
1324,0.490134891777586
1325,0.172236000522125
1326,0
1327,0
1328,0.0816787003610108
1329,0.0357142857142857
1330,0
1331,1
1332,0
1333,0.41696719099465
1334,0.19605255264263
1335,0.25
1336,0
1337,0.0909952107783801
1338,0.0625
1339,0.167429483767962
1340,0
1341,0
1342,0.305263157894737
1343,0.0555555555555556
1344,0
1345,0.0625
1346,0
1347,0.0357142857142857
1348,0.032258064516129
1349,0.0544267959594345
1350,0
1351,0.0303030303030303
1352,0
1353,0.0357142857142857
1354,0.195295929781239
1355,0.0294117647058824
1356,0.0303030303030303
1357,0.145177283239428
1358,0.0714285714285714
1359,0.0645417564628301
1360,0.0588235294117647
1361,0.0294117647058824
1362,0.280555803628225
1363,0.07421875
1364,0.130955347635985
1365,0.0592384311108993
1366,0.246208996969167
1367,0.130178928998242
1368,0.0626924301942881
1369,0
1370,0
1371,0
1372,0.0434782608695652
1373,0.0294117647058824
1374,0
1375,0.0294117647058824
1376,0.25596849394173
1377,0
1378,0.12795892925425
1379,0.0303030303030303
1380,0.0401606425702811
1381,0.0634828188701223
1382,0.0763052208835341
1383,0.107619214624684
1384,0.432516326695154
1385,0.0294117647058824
1386,0.285097873143677
1387,0.150757935520831
1388,0.117168597409871
1389,0
1390,0.138013331762285
1391,0.367315221614513
1392,0.0675748872597183
1393,0
1394,0
1395,0.0836242761273598
1396,0
1397,0.0773383160657651
1398,0.333072589173311
1399,0.0933470861268695
1400,0
1401,0
1402,0.03125
1403,0.657752760606259
1404,0
1405,0
1406,0.0689655172413793
1407,0
1408,0.105898549189876
1409,0
1410,0.0303030303030303
1411,0.0666666666666667
1412,0.224885870420761
1413,0.03125
1414,0.0434782608695652
1415,0.128467187982792
1416,0.113088142135425
1417,0.183937754356594
1418,0.0730994152046784
1419,0.0366300366300366
1420,0
1421,0.111271366797952
1422,0.0614250614250614
1423,0.356938651512012
1424,0.0666666666666667
1425,0.037037037037037
1426,0
1427,0.0333333333333333
1428,0.181917409496089
1429,0.0431034482758621
1430,0
1431,0.17268147397104
1432,0
1433,0.290473792301188
1434,0
1435,0.0754716981132076
1436,0
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0.122850122850123
1443,0.0904669414309852
1444,0
1445,0.0499251123315027
1446,0
1447,0
1448,0
1449,0.0303030303030303
1450,0
1451,0.136363636363636
1452,0.04149377593361
1453,0.03125
1454,0
1455,0
1456,0.293562978803923
1457,0
1458,0.0442477876106195
1459,0.0588235294117647
1460,0.0531632110579479
1461,0.227076789291758
1462,0.0914587377742043
1463,0
1464,0.0791429820725842
1465,0.109675579635438
1466,0.0354609929078014
1467,0
1468,0.0303030303030303
1469,0.0987591895425869
1470,0.0378787878787879
1471,0.0478468899521531
1472,0.217425875631852
1473,0.0303030303030303
1474,0.0655390739148473
1475,0.711547133853889
1476,0.03125
1477,0.359289205015162
1478,0.0416666666666667
1479,0.0294117647058824
1480,0.147974721404831
1481,0.334067965383656
1482,0.0335570469798658
1483,0
1484,0.167903944058563
1485,0.0570190443608165
1486,0.0935262808849287
1487,0.117924528301887
1488,0.053134962805526
1489,0.211968409749352
1490,0.050251256281407
1491,0.277333617885235
1492,0.145726936868412
1493,0
1494,0.0294117647058824
1495,0.0416666666666667
1496,0.062111801242236
1497,0.989620865761557
1498,2.68708044514932
1499,0.037037037037037
1500,0.0434782608695652
1501,0.166666666666667
1502,0.0294117647058824
1503,0
1504,0.222573393576532
1505,0
1506,0.0775193798449612
1507,0
1508,0.270107741324917
1509,0.277090458449889
1510,0.13262599469496
1511,0.235100505466087
1512,0
1513,0
1514,0.0294117647058824
1515,0
1516,0
1517,0.084070796460177
1518,0.26027397260274
1519,0.362648410287479
1520,0
1521,0.0294117647058824
1522,0.100804570895522
1523,0.0546448087431694
1524,0.0354609929078014
1525,0
1526,0.185185185185185
1527,0.03125
1528,0.294368322400783
1529,0.0487804878048781
1530,0.0792830058600483
1531,0.0294117647058824
1532,0.166666666666667
1533,0
1534,0
1535,0
1536,0.199023807602654
1537,0
